品牌索引,品牌ID,车系ID,品牌名称,车系名称,汽车型号,指导价(万元),上市时间
D,1,496,大众,一汽-大众,2012款 2.0TSI 至尊型,29.18,2011.05
D,1,496,大众,一汽-大众,2012款 改款 1.4TSI 型,19.98,2012.03
D,1,496,大众,一汽-大众,2012款 改款 1.4TSI 型,21.28,2012.03
D,1,496,大众,一汽-大众,2012款 改款 1.8TSI 型,20.98,2012.03
D,1,496,大众,一汽-大众,2012款 改款 1.8TSI 领先型,21.98,2012.03
D,1,496,大众,一汽-大众,2012款 改款 1.8TSI 型,23.28,2012.03
D,1,496,大众,一汽-大众,2012款 改款 1.8TSI 尊贵型,25.28,2012.03
D,1,496,大众,一汽-大众,2012款 改款 2.0TSI 型,24.78,2012.03
D,1,496,大众,一汽-大众,2012款 改款 2.0TSI 尊贵型,26.78,2012.03
D,1,496,大众,一汽-大众,2012款 改款 2.0TSI 至尊型,29.28,2012.03
D,1,496,大众,一汽-大众,2012款 3.0FSI 旗舰型,33.48,2011.11
D,1,496,大众,一汽-大众,2011款 1.4TSI 标准型,19.38,2010.04
D,1,496,大众,一汽-大众,2011款 1.4TSI 精英型,20.38,2010.04
D,1,496,大众,一汽-大众,2011款 1.8TSI 手动型,21.28,2010.04
D,1,496,大众,一汽-大众,2011款 1.8TSI DSG型,22.68,2010.04
D,1,496,大众,一汽-大众,2011款 1.8TSI DSG型,23.68,2010.04
D,1,496,大众,一汽-大众,2011款 2.0TSI DSG型,25.18,2010.04
D,1,496,大众,一汽-大众,2011款 2.0TSI DSG型,26.38,2010.04
D,1,496,大众,一汽-大众,2010款 1.4TSI 标准型,19.38,2010.09
D,1,496,大众,一汽-大众,2010款 1.4TSI 精英型,20.38,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI 手动标准型,18.98,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI 手动技术型,18.98,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI 手动型,21.28,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI DSG技术型,22.28,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI DSG型,22.68,2010.09
D,1,496,大众,一汽-大众,2009款 1.8TSI DSG型,23.68,2010.09
D,1,496,大众,一汽-大众,2009款 2.0TSI DSG型,25.18,2010.09
D,1,496,大众,一汽-大众,2009款 2.0TSI DSG型,26.38,2010.09
D,1,496,大众,一汽-大众,2008款 2.0TSI 自动型,26.58,147
D,1,496,大众,一汽-大众,2008款 2.0TSI 自动型,27.98,147
D,1,496,大众,一汽-大众,2007款 1.8TSI 手动标准型,19.98,118
D,1,496,大众,一汽-大众,2007款 1.8TSI 手动技术型,21.68,118
D,1,496,大众,一汽-大众,2007款 1.8TSI 手动型,22.78,118
D,1,496,大众,一汽-大众,2007款 1.8TSI 自动技术型,22.98,118
D,1,496,大众,一汽-大众,2007款 1.8TSI 自动型,23.98,118
D,1,496,大众,一汽-大众,2007款 1.8TSI 自动型,24.98,118
D,1,496,大众,一汽-大众,2007款 2.0 手动标准型,19.28,85
D,1,496,大众,一汽-大众,2019款 280TSI DSG 型 国V,18.61,2018.10
D,1,496,大众,一汽-大众,2019款 280TSI DSG 型 国VI,18.61,2019.05
D,1,496,大众,一汽-大众,2019款 280TSI DSG 领先型 国V,20.51,2018.10
D,1,496,大众,一汽-大众,2019款 280TSI DSG 领先型 国VI,20.51,2019.05
D,1,496,大众,一汽-大众,2019款 330TSI DSG 领先型 国V,21.51,2018.10
D,1,496,大众,一汽-大众,2019款 330TSI DSG 领先型 国VI,21.51,2019.05
D,1,496,大众,一汽-大众,2019款 330TSI DSG 型 国V,22.91,2018.10
D,1,496,大众,一汽-大众,2019款 330TSI DSG 型 国VI,22.91,2019.05
D,1,496,大众,一汽-大众,2019款 330TSI DSG 尊贵型 国V,25.31,2018.10
D,1,496,大众,一汽-大众,2019款 330TSI DSG 尊贵型 国VI,25.31,2019.05
D,1,496,大众,一汽-大众,2019款 380TSI DSG 型 国V,24.41,2018.10
D,1,496,大众,一汽-大众,2019款 380TSI DSG 型 国VI,24.41,2019.05
D,1,496,大众,一汽-大众,2019款 380TSI DSG 尊贵型 国V,26.71,2018.10
D,1,496,大众,一汽-大众,2019款 380TSI DSG 尊贵型 国VI,26.71,2019.05
D,1,496,大众,一汽-大众,2019款 380TSI DSG 旗舰型 国V,30.91,2018.10
D,1,496,大众,一汽-大众,2019款 380TSI DSG 旗舰型 国VI,30.91,2019.05
D,1,442,大众,一汽-大众,2018款 280TSI DSG熠动,16.38,2017.10
D,1,442,大众,一汽-大众,2018款 2.0TSI GLI,21.88,2017.10
D,1,442,大众,一汽-大众,2018款 1.6L 手动时型,12.88,2017.10
D,1,442,大众,一汽-大众,2018款 1.6L 自动时型,14.08,2017.10
D,1,442,大众,一汽-大众,2018款 1.6L 手动型,13.58,2017.10
D,1,442,大众,一汽-大众,2018款 1.6L 自动型,14.78,2017.10
D,1,442,大众,一汽-大众,2018款 180TSI DSG臻享,15.08,2017.10
D,1,442,大众,一汽-大众,2018款 280TSI DSG型,15.98,2017.10
D,1,442,大众,一汽-大众,2018款 280TSI DSG型,16.88,2017.10
D,1,442,大众,一汽-大众,2018款 280TSI DSG R-Line,16.38,2017.10
D,1,442,大众,一汽-大众,2018款 280TSI DSG旗舰型,17.88,2017.10
D,1,442,大众,一汽-大众,2017款 1.6L 手动时型,13.18,2016.09
D,1,442,大众,一汽-大众,2017款 1.6L 自动时型,14.38,2016.09
D,1,442,大众,一汽-大众,2017款 180TSI 自动领先型,15.88,2016.09
D,1,442,大众,一汽-大众,2017款 1.6L 手动型,13.88,2016.09
D,1,442,大众,一汽-大众,2017款 1.6L 自动型,15.08,2016.09
D,1,442,大众,一汽-大众,2017款 180TSI 自动臻享,15.38,2017.07
D,1,442,大众,一汽-大众,2017款 230TSI 手动型,14.68,2016.09
D,1,442,大众,一汽-大众,2017款 230TSI 自动型,16.08,2016.09
D,1,442,大众,一汽-大众,2017款 230TSI 手动型,15.68,2016.09
D,1,442,大众,一汽-大众,2017款 230TSI 自动型,17.08,2016.09
D,1,442,大众,一汽-大众,2017款 280TSI 自动R-Line,17.08,2016.09
D,1,442,大众,一汽-大众,2017款 280TSI 自动旗舰型,18.58,2016.09
D,1,442,大众,一汽-大众,2016款 230TSI 25周年纪念,16.38,2016.05
D,1,442,大众,一汽-大众,2016款 280TSI 自动R-Line,17.08,2016.07
D,1,442,大众,一汽-大众,2016款 2.0TSI GLI,21.88,2016.06
D,1,442,大众,一汽-大众,2015款 1.6L 手动时型,13.18,2015.03
D,1,442,大众,一汽-大众,2015款 1.6L 自动时型,14.38,2015.03
D,1,442,大众,一汽-大众,2015款 1.6L 手动型,13.88,2015.03
D,1,442,大众,一汽-大众,2015款 1.6L 自动型,15.08,2015.03
D,1,442,大众,一汽-大众,2015款 230TSI 手动型,14.68,2015.03
D,1,442,大众,一汽-大众,2015款 230TSI 自动型,16.08,2015.03
D,1,442,大众,一汽-大众,2015款 230TSI 手动型,15.68,2015.03
D,1,442,大众,一汽-大众,2015款 230TSI 自动型,17.08,2015.03
D,1,442,大众,一汽-大众,2015款 280TSI 自动旗舰型,18.58,2015.03
D,1,442,大众,一汽-大众,2014款 1.6L 手动时型,13.18,2013.09
D,1,442,大众,一汽-大众,2014款 1.6L 自动时型,14.38,2013.09
D,1,442,大众,一汽-大众,2014款 1.6L 手动型,13.88,2013.09
D,1,442,大众,一汽-大众,2014款 1.6L 自动型,15.08,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 手动时型,14.18,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 自动时型,15.58,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 手动型,15.38,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 自动型,16.78,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 蓝驱,16.98,2013.09
D,1,442,大众,一汽-大众,2014款 1.4TSI 自动旗舰,17.78,2013.09
D,1,442,大众,一汽-大众,2014款 1.8TSI 自动旗舰,18.58,2013.09
D,1,442,大众,一汽-大众,2014款 改款 1.6L 自动时型,14.38,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.6L 手动型,13.88,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.6L 自动型,15.08,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 蓝驱,16.98,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 手动时型,14.18,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 自动时型,15.58,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.6L 手动时型,13.18,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.6L 手动领先型,13.28,2015.07
D,1,442,大众,一汽-大众,2014款 改款 1.6L 自动领先型,14.48,2015.07
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 手动精英型,14.78,2015.07
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 自动精英型,16.18,2015.07
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 手动型,15.38,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 自动型,16.78,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.4TSI 自动旗舰,17.78,2014.06
D,1,442,大众,一汽-大众,2014款 改款 1.8TSI 自动旗舰,18.58,2015.07
D,1,442,大众,一汽-大众,2013款 1.4TSI 蓝驱,16.98,2012.11
D,1,442,大众,一汽-大众,2013款 2.0TSI GLI,22.58,2013.04
D,1,442,大众,一汽-大众,2012款 1.6L 手动时型,13.18,2012.02
D,1,442,大众,一汽-大众,2012款 1.6L 自动时型,14.38,2012.02
D,1,442,大众,一汽-大众,2012款 1.6L 手动型,13.88,2012.02
D,1,442,大众,一汽-大众,2012款 1.6L 自动型,15.08,2012.02
D,1,442,大众,一汽-大众,2012款 1.4TSI 手动时型,14.18,2012.02
D,1,442,大众,一汽-大众,2012款 1.4TSI 自动时型,15.58,2012.02
D,1,442,大众,一汽-大众,2012款 1.4TSI 手动型,15.38,2012.01
D,1,442,大众,一汽-大众,2012款 1.4TSI 自动型,16.78,2012.01
D,1,442,大众,一汽-大众,2012款 1.4TSI 自动旗舰,17.78,2012.02
D,1,442,大众,一汽-大众,2012款 1.8TSI 自动旗舰,18.58,2011.11
D,1,442,大众,一汽-大众,2011款 1.6L 手动时型,13.28,2010.11
D,1,442,大众,一汽-大众,2011款 1.6L 自动时型,14.48,2010.11
D,1,442,大众,一汽-大众,2011款 1.6L 手动型,13.58,2010.11
D,1,442,大众,一汽-大众,2011款 1.6L 自动型,14.78,2010.11
D,1,442,大众,一汽-大众,2011款 1.6L 手动特别,14.38,2011.10
D,1,442,大众,一汽-大众,2011款 1.6L 自动特别,15.58,2011.10
D,1,442,大众,一汽-大众,2011款 1.4TSI 手动技术型,14.88,2010.11
D,1,442,大众,一汽-大众,2011款 1.4TSI 自动技术型,16.28,2010.11
D,1,442,大众,一汽-大众,2011款 1.4TSI 手动型,15.58,2010.11
D,1,442,大众,一汽-大众,2011款 1.4TSI 自动型,16.98,2010.11
D,1,442,大众,一汽-大众,2011款 1.8TSI 手动冠军,17.28,2010.11
D,1,442,大众,一汽-大众,2011款 1.8TSI 自动冠军,18.48,2010.11
D,1,442,大众,一汽-大众,2010款 1.4TSI 手动技术型,14.88,2009.09
D,1,442,大众,一汽-大众,2010款 1.4TSI 自动技术型,16.28,2009.09
D,1,442,大众,一汽-大众,2010款 1.4TSI 手动型,15.58,2009.09
D,1,442,大众,一汽-大众,2010款 1.4TSI 自动型,16.98,2009.04
D,1,442,大众,一汽-大众,2010款 1.8TSI 手动冠军,17.28,2010.05
D,1,442,大众,一汽-大众,2010款 1.8TSI 自动冠军,18.48,2010.04
D,1,442,大众,一汽-大众,2009款 1.6L 手动时型,13.28,2009.08
D,1,442,大众,一汽-大众,2009款 1.6L 自动时型,14.48,2009.08
D,1,442,大众,一汽-大众,2009款 1.6L 手动时型,13.88,2009.08
D,1,442,大众,一汽-大众,2009款 1.6L 自动时型,14.98,2009.08
D,1,442,大众,一汽-大众,2009款 1.6L 手动型,13.58,2008.11
D,1,442,大众,一汽-大众,2009款 1.6L 自动型,14.78,2008.11
D,1,442,大众,一汽-大众,2009款 2.0L 手动,15.78,2009.08
D,1,442,大众,一汽-大众,2009款 2.0L 自动,16.98,2009.08
D,1,442,大众,一汽-大众,2009款 1.8TSI 手动冠军,17.28,2009.08
D,1,442,大众,一汽-大众,2009款 1.8TSI 自动冠军,18.48,2009.08
D,1,442,大众,一汽-大众,2007款 1.8T 手动型,16.98,110
D,1,442,大众,一汽-大众,2007款 1.8T 手动,17.38,110
D,1,442,大众,一汽-大众,2007款 1.8T 自动型,18.18,110
D,1,442,大众,一汽-大众,2007款 1.8T 自动,18.58,110
D,1,442,大众,一汽-大众,2006款 1.6L手动时型,13.88,74
D,1,442,大众,一汽-大众,2006款 1.6L自动时型,14.98,74
D,1,442,大众,一汽-大众,2006款 1.8T 手动时型,17.78,110
D,1,442,大众,一汽-大众,2006款 1.8T 手动型,19.03,110
D,1,442,大众,一汽-大众,2006款 2.0L 手动时型,15.78,88
D,1,442,大众,一汽-大众,2006款 2.0L 自动时型,16.98,88
D,1,442,大众,一汽-大众,2006款 2.0L 手动型,15.78,88
D,1,442,大众,一汽-大众,2006款 2.0L 自动型,16.98,88
D,1,442,大众,一汽-大众,2006款 1.8T 自动时型,18.98,110
D,1,442,大众,一汽-大众,2006款 1.8T 自动型,20.23,110
D,1,442,大众,一汽-大众,2019款 200TSI 手动时型 国V,12.89,2019.03
D,1,442,大众,一汽-大众,2019款 200TSI 手动时型 国VI,12.89,2019.07
D,1,442,大众,一汽-大众,2019款 200TSI DSG时型 国V,14.09,2019.03
D,1,442,大众,一汽-大众,2019款 200TSI DSG时型 国VI,14.09,2019.07
D,1,442,大众,一汽-大众,2019款 200TSI 手动型 国V,13.89,2019.03
D,1,442,大众,一汽-大众,2019款 200TSI 手动型 国VI,13.89,2019.07
D,1,442,大众,一汽-大众,2019款 200TSI DSG型 国V,14.99,2019.03
D,1,442,大众,一汽-大众,2019款 200TSI DSG型 国VI,14.99,2019.07
D,1,442,大众,一汽-大众,2019款 280TSI DSG型 国V,16.19,2019.03
D,1,442,大众,一汽-大众,2019款 280TSI DSG型 国VI,16.19,2019.07
D,1,442,大众,一汽-大众,2019款 280TSI DSG R-Line 国V,16.99,2019.03
D,1,442,大众,一汽-大众,2019款 280TSI DSG R-Line 国VI,16.99,2019.07
D,1,442,大众,一汽-大众,2019款 280TSI DSG型 国V,17.59,2019.03
D,1,442,大众,一汽-大众,2019款 280TSI DSG型 国VI,17.59,2019.07
D,1,442,大众,一汽-大众,2019款 280TSI DSG旗舰型 国V,19.19,2019.03
D,1,442,大众,一汽-大众,2019款 280TSI DSG旗舰型 国VI,19.19,2019.07
D,1,4744,大众,一汽-大众,探岳 2019款 280TSI 两驱型 国VI,18.59,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 280TSI 两驱型 国VI,20.29,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国V,20.19,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国VI,20.19,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国V,21.89,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国VI,21.89,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型Plus 国V,23.04,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型Plus 国VI,23.04,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱尊贵型 国V,24.99,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱尊贵型 国VI,24.99,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型 国V,23.39,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型 国VI,23.39,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型Plus 国V,24.54,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型Plus 国VI,24.54,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱尊贵型 国V,26.59,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱尊贵型 国VI,26.59,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱R-Line 国V,26.09,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱R-Line 国VI,26.09,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱尊贵型 国V,28.49,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱尊贵型 国VI,28.49,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱旗舰型 国V,31.39,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱旗舰型 国VI,31.39,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱开疆 国V,24.13,2018.12
D,1,4744,大众,一汽-大众,探岳 2019款 280TSI 两驱型 国VI,18.59,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 280TSI 两驱型 国VI,20.29,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国V,20.19,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国VI,20.19,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国V,21.89,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型 国VI,21.89,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型Plus 国V,23.04,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱型Plus 国VI,23.04,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱尊贵型 国V,24.99,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 两驱尊贵型 国VI,24.99,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型 国V,23.39,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型 国VI,23.39,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型Plus 国V,24.54,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱型Plus 国VI,24.54,2019.09
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱尊贵型 国V,26.59,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 330TSI 四驱尊贵型 国VI,26.59,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱R-Line 国V,26.09,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱R-Line 国VI,26.09,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱尊贵型 国V,28.49,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱尊贵型 国VI,28.49,2019.05
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱旗舰型 国V,31.39,2018.10
D,1,4744,大众,一汽-大众,探岳 2019款 380TSI 四驱旗舰型 国VI,31.39,2019.05
D,1,905,大众,一汽-大众,-CC 2018款 1.8TSI 型,26.88,2017.11
D,1,905,大众,一汽-大众,-CC 2018款 1.8TSI 尊贵型,25.28,2017.11
D,1,905,大众,一汽-大众,-CC 2018款 2.0TSI 尊贵型,26.78,2017.11
D,1,905,大众,一汽-大众,-CC 2018款 2.0TSI 型,28.38,2017.11
D,1,905,大众,一汽-大众,-CC 2018款 2.0TSI 至尊型,30.38,2017.11
D,1,905,大众,一汽-大众,-CC 2018款 3.0FSI V6,34.28,2017.11
D,1,905,大众,一汽-大众,-CC 2016款 1.8TSI 尊贵型,25.28,2015.10
D,1,905,大众,一汽-大众,-CC 2016款 1.8TSI 型,26.88,2015.10
D,1,905,大众,一汽-大众,-CC 2016款 300TSI 25周年纪念,27.08,2016.05
D,1,905,大众,一汽-大众,-CC 2016款 2.0TSI 尊贵型,26.78,2015.10
D,1,905,大众,一汽-大众,-CC 2016款 2.0TSI 型,28.38,2015.10
D,1,905,大众,一汽-大众,-CC 2016款 2.0TSI 至尊型,30.38,2015.10
D,1,905,大众,一汽-大众,-CC 2016款 3.0FSI V6,34.28,2015.10
D,1,905,大众,一汽-大众,-CC 2015款 1.8TSI 尊贵型,25.28,2014.09
D,1,905,大众,一汽-大众,-CC 2015款 1.8TSI 型,26.88,2014.09
D,1,905,大众,一汽-大众,-CC 2015款 2.0TSI 尊贵型,26.78,2014.09
D,1,905,大众,一汽-大众,-CC 2015款 2.0TSI 型,28.38,2014.09
D,1,905,大众,一汽-大众,-CC 2015款 2.0TSI 至尊型,30.38,2014.09
D,1,905,大众,一汽-大众,-CC 2015款 3.0FSI V6,34.28,2014.09
D,1,905,大众,一汽-大众,-CC 2013款 1.8TSI 尊贵型,25.28,2013.06
D,1,905,大众,一汽-大众,-CC 2013款 1.8TSI 型,26.88,2013.06
D,1,905,大众,一汽-大众,-CC 2013款 2.0TSI 尊贵型,26.78,2013.06
D,1,905,大众,一汽-大众,-CC 2013款 2.0TSI 型,28.38,2013.06
D,1,905,大众,一汽-大众,-CC 2013款 2.0TSI 至尊型,30.38,2013.06
D,1,905,大众,一汽-大众,-CC 2013款 3.0FSI V6,34.28,2013.06
D,1,905,大众,一汽-大众,-CC 2012款 1.8TSI 精英型,25.88,2012.06
D,1,905,大众,一汽-大众,-CC 2012款 1.8TSI 型,26.58,2012.06
D,1,905,大众,一汽-大众,-CC 2012款 1.8TSI 尊贵型,25.18,2012.06
D,1,905,大众,一汽-大众,-CC 2012款 2.0TSI 尊贵型,26.68,2012.03
D,1,905,大众,一汽-大众,-CC 2012款 2.0TSI 型,28.08,2012.03
D,1,905,大众,一汽-大众,-CC 2012款 2.0TSI 至尊型,30.28,2012.03
D,1,905,大众,一汽-大众,-CC 2012款 3.0FSI V6,34.98,2012.04
D,1,905,大众,一汽-大众,-CC 2011款 1.8TSI 尊贵型,25.38,2010.09
D,1,905,大众,一汽-大众,-CC 2011款 1.8TSI 型,26.38,2010.09
D,1,905,大众,一汽-大众,-CC 2011款 2.0TSI 尊贵型,26.88,2011.04
D,1,905,大众,一汽-大众,-CC 2011款 2.0TSI 型,27.88,2011.04
D,1,905,大众,一汽-大众,-CC 2011款 2.0TSI 至尊型,30.08,2011.04
D,1,905,大众,一汽-大众,-CC 2010款 2.0TSI 尊贵型,26.78,2010.07
D,1,905,大众,一汽-大众,-CC 2010款 2.0TSI 型,27.78,2010.07
D,1,905,大众,一汽-大众,-CC 2010款 2.0TSI 至尊型,29.98,2010.07
D,1,905,大众,一汽-大众,-CC 2019款 330TSI 颜 国V,24.68,2018.08
D,1,905,大众,一汽-大众,-CC 2019款 330TSI 颜 国VI,24.68,2019.05
D,1,905,大众,一汽-大众,-CC 2019款 330TSI 魅颜 国V,26.28,2018.08
D,1,905,大众,一汽-大众,-CC 2019款 330TSI 魅颜 国VI,26.28,2019.05
D,1,905,大众,一汽-大众,-CC 2019款 380TSI 魅颜 国V,27.98,2018.08
D,1,905,大众,一汽-大众,-CC 2019款 380TSI 魅颜 国VI,27.98,2019.05
D,1,905,大众,一汽-大众,-CC 2019款 380TSI 曜颜 国V,30.18,2018.08
D,1,905,大众,一汽-大众,-CC 2019款 380TSI 曜颜 国VI,30.18,2019.05
D,1,15,大众,一汽-大众,经典 2006款 1.6 手动时 TL,12.18,74
D,1,15,大众,一汽-大众,经典 2006款 1.6 自动时 TL,13.38,74
D,1,15,大众,一汽-大众,经典 2006款 1.6 手动 HL,12.88,74
D,1,15,大众,一汽-大众,经典 2006款 1.6 自动 HL,14.08,74
D,1,15,大众,一汽-大众,经典 2006款 1.8 手动 HL,13.98,92
D,1,15,大众,一汽-大众,经典 2006款 1.8 自动 HL,15.18,92
D,1,15,大众,一汽-大众,经典 2006款 HS 1.6 手动时,11.25,74
D,1,15,大众,一汽-大众,经典 2006款 HS 1.6 自动时,12.45,74
D,1,15,大众,一汽-大众,经典 2006款 HS 1.6 手动,11.95,74
D,1,15,大众,一汽-大众,经典 2006款 HS 1.6 自动,13.15,74
D,1,15,大众,一汽-大众,经典 2006款 HS 1.8 手动,12.98,92
D,1,15,大众,一汽-大众,经典 2006款 HS 1.8 自动,14.18,92
D,1,15,大众,一汽-大众,经典 2005款 1.8奥运,17.65,92
D,1,15,大众,一汽-大众,经典 2005款 1.8自动,16.58,92
D,1,15,大众,一汽-大众,经典 2005款 1.6手动基本,13.28,74
D,1,15,大众,一汽-大众,经典 2005款 1.6手动,14.20,74
D,1,15,大众,一汽-大众,经典 2005款 1.6自动基本,14.58,74
D,1,15,大众,一汽-大众,经典 2005款 1.6自动,15.40,74
D,1,15,大众,一汽-大众,经典 2005款 1.8手动,15.28,92
D,1,15,大众,一汽-大众,经典 2005款 1.8自,18.00,92
D,1,15,大众,一汽-大众,经典 2005款 1.8T R(运动),19.98,132
D,1,15,大众,一汽-大众,经典 2004款 1.6 手动基本,13.50,78
D,1,15,大众,一汽-大众,经典 2004款 1.6 手动,14.23,78
D,1,15,大众,一汽-大众,经典 2004款 1.6 自动基本,14.70,78
D,1,15,大众,一汽-大众,经典 2004款 1.6 自动,15.88,78
D,1,15,大众,一汽-大众,经典 2004款 1.8 手动,16.99,92
D,1,15,大众,一汽-大众,经典 2004款 1.8 手动,18.09,92
D,1,15,大众,一汽-大众,经典 2004款 1.8 手动尊贵,19.39,92
D,1,15,大众,一汽-大众,经典 2004款 1.8 自动,18.29,92
D,1,15,大众,一汽-大众,经典 2004款 1.8 自动,19.39,92
D,1,15,大众,一汽-大众,经典 2004款 1.8 自动尊贵,20.69,92
D,1,15,大众,一汽-大众,经典 2004款 1.8T 手动,18.49,110
D,1,15,大众,一汽-大众,经典 2004款 1.8T 手动,20.29,110
D,1,15,大众,一汽-大众,经典 2004款 1.8T 自动,20.89,110
D,1,15,大众,一汽-大众,经典 2004款 1.8T 手动尊贵,21.59,110
D,1,15,大众,一汽-大众,经典 2004款 1.8T 自动尊贵,22.19,110
D,1,15,大众,一汽-大众,经典 2004款 1.9 TDI,17.49,74
D,1,360,大众,一汽-大众,2005款 1.6L 功能型5座,12.58,74
D,1,360,大众,一汽-大众,2005款 1.6L 功能型7座,12.98,74
D,1,360,大众,一汽-大众,2005款 1.6L 型5座,14.36,74
D,1,360,大众,一汽-大众,2005款 1.6L 型7座,14.76,74
D,1,360,大众,一汽-大众,2005款 2.0T 柴油功能型5座,13.78,51
D,1,360,大众,一汽-大众,2005款 2.0T 柴油功能型7座,14.18,51
D,1,557,大众,大众(进口),Tiguan 2017款 280TSI 两驱精英型,26.28,2016.11
D,1,557,大众,大众(进口),Tiguan 2017款 330TSI 四驱创睿型,31.68,2016.11
D,1,557,大众,大众(进口),Tiguan 2017款 330TSI 四驱高配型,34.58,2016.11
D,1,557,大众,大众(进口),Tiguan 2017款 380TSI 四驱R-Line,39.18,2016.11
D,1,557,大众,大众(进口),Tiguan 2016款 2.0TSI 四驱标准型,32.88,2016.03
D,1,557,大众,大众(进口),Tiguan 2016款 2.0TSI 四驱精英型,34.98,2016.03
D,1,557,大众,大众(进口),Tiguan 2016款 2.0TSI 四驱动感型,39.98,2016.03
D,1,557,大众,大众(进口),Tiguan 2015款 2.0TSI,38.48,2015.04
D,1,557,大众,大众(进口),Tiguan 2014款 2.0TSI 专享,36.82,2013.11
D,1,557,大众,大众(进口),Tiguan 2019款 280TSI 两驱精英型,23.98,-
D,1,557,大众,大众(进口),Tiguan 2019款 330TSI 四驱创睿型,29.88,-
